destination,user_url,username,stars,time,original_text,cleaned_text
Pantai Pok Tunggal,https://www.google.com/maps/contrib/118016814881283570161/reviews?hl=id,Yuliono,5,2 tahun lalu,Pantai dengan hamparan pasir putih dan juga karang laut yang menambah indahnya pemandangan alam dan lautan nan biru. Lokasi pantai ini juga sering digunakan para kaum ABG untuk melihat sunset disore hari. Harga tiket masuk sukarela hanya saja kita harus bayar parkir lagi Rp.10.000 permobil. Pokoknya cocok bagi para traveling....,pantai hamparan pasir putih karang laut menambah indahnya pemandangan alam lautan nan biru lokasi pantai digunakan kaum abg melihat sunset disore harga tiket masuk sukarela bayar parkir rp permobil pokoknya cocok bagi traveling
Pantai Pok Tunggal,https://www.google.com/maps/contrib/101441723644202477746/reviews?hl=id,nicky minaj,5,11 bulan lalu,"pantainya sepi banget, padahal weekend, apa karena jalannya jelek ya? padahal fasilitasnya uda banyak warung dan ada penginapan juga kayaknya. Pantainya lumayan. …",pantainya sepi padahal weekend jalannya jelek padahal fasilitasnya uda warung penginapan kayaknya pantainya lumayan
Pantai Pok Tunggal,https://www.google.com/maps/contrib/114342475359715717490/reviews?hl=id,Michael Rahmadita,5,2 tahun lalu,"Pantai Favorit saya kalo main ke Jogja, ini sudah yang ke empat kalinya saya kesini, sesuka itu saya dengan pok tunggal. …",pantai favorit main jogja kalinya sesuka pok tunggal
Pantai Pok Tunggal,https://www.google.com/maps/contrib/108669680950261274433/reviews?hl=id,Ika Aja,5,8 bulan lalu,"Hamparan pantai pasir putih yang bersih , akses jalan bagus bisa untuk mobil juga , ada kamarmandi parkiran luas dan aman , pantainya tidak terlalu luas tapi sangat indah . Sudah ada mushola warung warung juga ada tiket masuk tidak mahal ramah dikantong",hamparan pantai pasir putih bersih akses jalan bagus mobil kamarmandi parkiran luas aman pantainya luas indah mushola warung warung tiket masuk mahal ramah dikantong
Pantai Pok Tunggal,https://www.google.com/maps/contrib/102884465972462465128/reviews?hl=id,Rachmat Amiaji,4,2 tahun lalu,"Pantainya bagus, datang lebih pagi sampai pantai jam 07.00 suasananya lebih enak, belum terlalu ramai & hawanya tidak panas. Akses jalan menuju pantai bisa segera diperbaiki masih rusak seperti yang duluuuuuuu🤭....biar wisatawan enjoy saat menuju parkiran pinggir pantai. …",pantainya bagus datang pantai suasananya enak ramai hawanya panas akses jalan menuju pantai segera diperbaiki rusak duluuuuuuu biar wisatawan enjoy saat menuju parkiran pinggir pantai
Pantai Pok Tunggal,https://www.google.com/maps/contrib/100865632279561515748/reviews?hl=id,Sumali R,5,9 bulan lalu,"Pantai nyaman bersih juga, ada tukang foto kalau memang gak menginginkan ya tolak saja, tapi tarip per poto juga terjangkau. Warung juga ramah rsmah, parkir nyaman ramah",pantai nyaman bersih tukang foto kalau memang menginginkan tolak tarip poto terjangkau warung ramah rsmah parkir nyaman ramah
Pantai Pok Tunggal,https://www.google.com/maps/contrib/116585914687091744538/reviews?hl=id,Dedi riyayadi,5,3 bulan lalu,Pantainya keren asri,pantainya keren asri
Pantai Pok Tunggal,https://www.google.com/maps/contrib/108337553286521593887/reviews?hl=id,Rangga Gumilang,5,setahun lalu,"Pantainya bagus, deburan ombaknya kencang, layaknya pantai selatan jawa. Akses jalan ke pantai ini sangat wahh, jalannya ga bagus buat kendaraan kota. Parkirnya 5ribu. Selebihnya oke",pantainya bagus deburan ombaknya kencang layaknya pantai selatan jawa akses jalan pantai wahh jalannya bagus buat kendaraan kota parkirnya ribu selebihnya oke
Pantai Pok Tunggal,https://www.google.com/maps/contrib/116708472565237847405/reviews?hl=id,Mustafa Ammar S,5,setahun lalu,"Pantai Pok Tunggal adalah surga tersembunyi yang wajib dikunjungi! Pantainya bersih dengan pasir putih yang halus dan pemandangan yang menakjubkan. Air lautnya jernih dan tenang, sangat cocok untuk berenang atau sekadar bermain air. …",pantai pok tunggal surga tersembunyi wajib dikunjungi pantainya bersih pasir putih halus pemandangan menakjubkan air lautnya jernih tenang cocok berenang sekadar bermain air
Pantai Pok Tunggal,https://www.google.com/maps/contrib/106619140163725601558/reviews?hl=id,Phalita Nurhandini,5,11 bulan lalu,"Untuk keindahan pantainya memang bintang 5. Pantainya juga luas dan bisa manjat kecil-kecilan di bagian karang di ujung pantai. Tapi, untuk jalan menuju ke pantainya masih perlu ditingkatkan lagi. …",keindahan pantainya memang bintang pantainya luas manjat kecil kecilan bagian karang ujung pantai jalan menuju pantainya ditingkatkan
Pantai Pok Tunggal,https://www.google.com/maps/contrib/110706372980827171904/reviews?hl=id,Rochmat Purwanto,5,Diedit 6 tahun lalu,"jalan belum aspal, masih berbatu namun mobil sudah bisa lewat, pantainya luas, ada talut pengaman pantai, tapi kenapa betonnya malah keliahtan nggak alami gitu pantainya. warung makan banayk berjibun dan masih ada monyet suka ambil makanan …",jalan aspal berbatu mobil lewat pantainya luas talut pengaman pantai betonnya keliahtan alami pantainya warung makan banayk berjibun monyet suka ambil makanan
Pantai Pok Tunggal,https://www.google.com/maps/contrib/103360618479752345186/reviews?hl=id,Teknisi Jalan-jalan,5,setahun lalu,"Salah satu pantai tujuan wisata di selatan jogja, Pantai lingkungan cukup bersih saat saya kesana di libur lebaran. Jika sore hari sekitar jam 15 WIB , air laut akan surut, pantai pasir akan …",pantai tujuan wisata selatan jogja pantai lingkungan bersih saat libur lebaran wib air laut surut pantai pasir
Pantai Pok Tunggal,https://www.google.com/maps/contrib/117180079337852655201/reviews?hl=id,Hendrick Pratama,5,6 tahun lalu,Pantainya masih sepi dan bagus bgt.. cocok juga buat nge camp bareng temen temen.. untuk akses jalannya bisa dilewati motor dan mobil. Tapi medannya jalan berbatu jadi harus hati2 bagi pengguna motor. Disana sudah ada banyak warung jadi …,pantainya sepi bagus cocok buat nge camp bareng temen temen akses jalannya dilewati motor mobil medannya jalan berbatu hati bagi pengguna motor warung
Pantai Pok Tunggal,https://www.google.com/maps/contrib/114009689354624191740/reviews?hl=id,Faldy Alifianto,3,7 tahun lalu,Salah satu pantai yg ada di selatan provinsi DIY yang cukup bagus. Pasirnya berwarna putih dan pantainya diapit oleh 2 bukit. Untuk biaya masuknya cukup bayar 10 ribu. Tapiii pos retribusi dengan pantai agak jauh sehingga di tengah …,pantai selatan provinsi diy bagus pasirnya berwarna putih pantainya diapit bukit biaya masuknya bayar ribu tapiii pos retribusi pantai jauh
Pantai Pok Tunggal,https://www.google.com/maps/contrib/114505853529404315933/reviews?hl=id,Riana Saputri,4,2 tahun lalu,Tarif tpr untuk masuk area pantai 10rb/orang saran saya pas ditpr awal minta karcis yaa karena pas masuk ke pantai pok tunggal ada bapak bapak yg menghetian kendaraan untuk dipungut biaya lagi dengan kotak bertuliskan seiklasnya sepertinya …,tarif tpr masuk area pantai rb saran pas ditpr awal minta karcis pas masuk pantai pok tunggal bapak bapak menghetian kendaraan dipungut biaya kotak bertuliskan seiklasnya sepertinya
Pantai Pok Tunggal,https://www.google.com/maps/contrib/100369396201016748656/reviews?hl=id,Rivana Marinda P,5,Diedit setahun lalu,"bagus banget pantainya, sepii kalo sore, jalan 100 meter menuju pantai agak susah. ombaknya gede bgtt, harus hati hati. agak susah sinyalnya btw",bagus pantainya sepii jalan meter menuju pantai susah ombaknya gede bgtt hati hati susah sinyalnya btw
Pantai Pok Tunggal,https://www.google.com/maps/contrib/102284880336932611293/reviews?hl=id,noedin _,4,Diedit 3 tahun lalu,"Pantainya bagus, ketika saya kesana masih covid, jd lokasi terlihat sepi dan terbengkalai, Panorama pantai lebih ke hamparan pasir yang luas, hati-hati banyak karang yang …",pantainya bagus covid lokasi terlihat sepi terbengkalai panorama pantai hamparan pasir luas hati hati karang
Pantai Pok Tunggal,https://www.google.com/maps/contrib/115806350815704556466/reviews?hl=id,nathania jovita_21,5,2 tahun lalu,"Pantainya bersih, pengunjung gak terlalu rame jadi bisa leluasa buat yang pengen foto², akses jalan untuk motor juga mudah, jalan sedikit berlubang, kalau kita di pantai pok tunggal serasa pantai milik sendiri karena Bus atau rombongan …",pantainya bersih pengunjung rame leluasa buat pengen foto² akses jalan motor mudah jalan berlubang kalau pantai pok tunggal serasa pantai milik bus rombongan
Pantai Pok Tunggal,https://www.google.com/maps/contrib/104709212841326162256/reviews?hl=id,Dea Pi,4,2 tahun lalu,Salah satu pantai di Gunungkidul yang layak dikunjungi. Suka sekali dgn pasirnya air yg jernih dan pemandangan bukit di kanan kiri pantai menambah keindahan pantai ini. Tersedia kamar mandi umum utk pengunjung cukup membayar Rp.5000. …,pantai gunungkidul layak dikunjungi suka pasirnya air jernih pemandangan bukit kanan kiri pantai menambah keindahan pantai tersedia kamar mandi umum pengunjung membayar rp
Pantai Pok Tunggal,https://www.google.com/maps/contrib/105380397735827580368/reviews?hl=id,Taufik Arif,5,6 tahun lalu,"Tempat yg bagus buat bersantai, kalo hari liburan mungkin tempat ini bakalan ramai, dan pemandangan nya udah mantap banget, bisa banget merasakan pasir sekaligus ombak pantai disana, tapi tetap selalu waspada takut terbawa arus laut disana.",bagus buat bersantai liburan mungkin bakalan ramai pemandangan mantap merasakan pasir sekaligus ombak pantai waspada takut terbawa arus laut
Pantai Pok Tunggal,https://www.google.com/maps/contrib/103178274000799541712/reviews?hl=id,Septi Devi Gempita,5,5 tahun lalu,"Buka tenda disini pakai sewa tenda 60rb dan memang saat itu malam senin, jadi pas hari seninnya bener2 berasa banget private beach nya. Serasa punya pantai sendiri. Ombak juga alhamdulillah bersahabat, masih banyak banget klomang, kepiting, …",buka tenda pakai sewa tenda rb memang saat senin pas seninnya bener berasa private beach serasa punya pantai ombak alhamdulillah bersahabat klomang kepiting
Pantai Pok Tunggal,https://www.google.com/maps/contrib/101263986731415858525/reviews?hl=id,ROBI ALWI,5,setahun lalu,"Pantainya Candu ketika Sunset, kemarin bisa berenang di Pinggir Pantai tetap hati-hati juga. Ada sewa all in set Camp Dan Sunset With Ayang “kalau ada”. Sepi juga. …",pantainya candu sunset berenang pinggir pantai hati hati sewa set camp sunset ayang kalau sepi
Pantai Pok Tunggal,https://www.google.com/maps/contrib/100952920951638287849/reviews?hl=id,Fazat Faizah,5,2 tahun lalu,"Pantai yg begitu indah dan slalu bikin kangen kepengen kesitu lagi.berangkat jam 3 sampai sana jam 9 karna memang jalan santai gk ngebut terus cukup berhenti"" untuk istirahat dan solat.sampai sana kita cem bersama keluarga 3 anak umur 1thn.6thn.13thn cukup bikin kita bahagia.orang nya ramah"" pantai bersih.tentunya murah bgt.",pantai indah slalu bikin kangen kepengen berangkat karna memang jalan santai gk ngebut berhenti istirahat solat cem keluarga anak umur thn thn thn bikin bahagia ramah pantai bersih tentunya murah
Pantai Pok Tunggal,https://www.google.com/maps/contrib/113879154567857051723/reviews?hl=id,teguh hunter,5,setahun lalu,"Pantai yang keren, meski akses jalannya gak begitu mulus dari JLS",pantai keren akses jalannya mulus jls
Pantai Pok Tunggal,https://www.google.com/maps/contrib/105493568504791005932/reviews?hl=id,Rizki Lailatul Qoyumah,5,7 tahun lalu,"Pantai nya bagus, ada spot foto di atas bukit juga, banyak warung yg berjejer di tepi pantai, tapi sayangnya jalan menuju ke pantai ini banyak bebatuan, harus berhati hati .",pantai bagus spot foto atas bukit warung berjejer tepi pantai sayangnya jalan menuju pantai bebatuan berhati hati
Pantai Pok Tunggal,https://www.google.com/maps/contrib/105379635211234807703/reviews?hl=id,Ajeng Tyastia Shinta,4,Diedit 6 tahun lalu,"kalo slogan di papan menuju pantai ""hidden paradise"" agak ngakak juga padahal gak ada yg lucu. lebay sih si slogan wkwk …",slogan papan menuju pantai hidden paradise ngakak padahal lucu lebay slogan
Pantai Pok Tunggal,https://www.google.com/maps/contrib/100475991117700952089/reviews?hl=id,Ian Kolin,5,sebulan lalu,"karcis masuk 16 ribu untuk dua org, belum termasuk parkir di area pantainya",karcis masuk ribu termasuk parkir area pantainya
Pantai Pok Tunggal,https://www.google.com/maps/contrib/110192513406001361717/reviews?hl=id,Chalis S,4,6 tahun lalu,"Cukup sulit diakses dengan kendaraan, namun ketika sudah sampai di pantai, Anda akan puas dan merasa bahwa seluruh perjuangan Anda terbayarkan. Cobalah naik ke atas melalui tangga bambu, maka Anda akan menemukan salah satu suasana terbaik …",sulit diakses kendaraan pantai puas merasa seluruh perjuangan terbayarkan cobalah naik atas melalui tangga bambu menemukan suasana terbaik
Bukit Bintang,https://www.google.com/maps/contrib/114657755208947841244/reviews?hl=id,Syamsul,5,3 bulan lalu,"Semuanya cukup bagus, hanya sayangnya unt pembelian ticket dilampiri dengan beberapa lembar voucher discount yg menurut saya bikin ribet saja, sebenarnya cukup 1 ticket, yg baliknya diberikan keterangan bahwa ticket tsb bisa jg digunakan sebagai voucher discount beberapa merchant didlm lokasi bukit bintang",semuanya bagus sayangnya unt pembelian ticket dilampiri lembar voucher discount menurut bikin ribet sebenarnya ticket baliknya diberikan keterangan ticket tsb digunakan voucher discount merchant didlm lokasi bukit bintang
Bukit Bintang,https://www.google.com/maps/contrib/118147673949615675559/reviews?hl=id,Thomas Alva EdiSound,3,2 bulan lalu,"Sayang banget, padahal potensinya bagus. ​Sebenarnya tempat ini punya pemandangan yang sangat indah, apalagi untuk menikmati suasana malam. Tapi sayang sekali, fasilitasnya terasa kurang perawatan dan terlihat agak terbengkalai. Pengalaman nongkrong jadi kurang maksimal karena pelayanannya yang kurang ramah. Untuk menu minuman, menurut saya rasanya terlalu manis (over sweet), mungkin takaran gulanya bisa dikurangi. Semoga ke depannya manajemen bisa memperbaiki maintenance dan hospitality-nya, karena tempatnya sayang kalau disia-siakan.",sayang padahal potensinya bagus sebenarnya punya pemandangan indah apalagi menikmati suasana sayang fasilitasnya terasa perawatan terlihat terbengkalai pengalaman nongkrong maksimal pelayanannya ramah menu minuman menurut rasanya manis sweet mungkin takaran gulanya dikurangi semoga depannya manajemen memperbaiki maintenance hospitality tempatnya sayang kalau disia siakan
Bukit Bintang,https://www.google.com/maps/contrib/101334500271722028479/reviews?hl=id,A B,1,3 bulan lalu,"Gimana ya, first impression liat tempat langsung mikir kok lantainya begitu. Bolong² , dibawah meja bolong. Pengunjung Dateng suruh lepas sandal sepatu, eh pelayan sandalnya naik🤢. Makanan Dateng bener² adem semua, nasi goreng bisa secepat itu datangnya, 3 menit nasgor Dateng. Pas Dateng adem. Jadi mikir punya orang lain yg ga di ambil trus dikasih ke kita. French fries adem nyet, anget aja Mending, ini blas adem. Mau komplen males ribut. Minta tolong berkali-kali iya iya tok. Meja minta tolong di lap karna kotor bekas nasi tumpah tempat orang lain, tapi sampe balik samsek ga lap sedikitpun. Customer samping pun sama begitu. Ga di rewes.",first impression liat langsung mikir lantainya bolong² dibawah meja bolong pengunjung dateng suruh lepas sandal sepatu pelayan sandalnya naik makanan dateng bener² adem nasi goreng secepat datangnya nasgor dateng pas dateng adem mikir punya ambil trus dikasih french fries adem nyet anget mending blas adem komplen males ribut minta tolong berkali iya iya tok meja minta tolong lap karna kotor bekas nasi tumpah sampe balik samsek lap sedikitpun customer samping rewes
Bukit Bintang,https://www.google.com/maps/contrib/106575710027622548970/reviews?hl=id,Chafit Chafit,5,sebulan lalu,"cocok untuk menghilangkan penat dan stres apalagi bawa pasangan dijamin makin betah ,sejuknya angin malam ditambah pemandangan yang sahdu dijamin menambah kenangan yang indah bersam teman maupun yang baru deketan ,",cocok menghilangkan penat stres apalagi bawa pasangan dijamin makin betah sejuknya angin ditambah pemandangan sahdu dijamin menambah kenangan indah bersam teman maupun baru deketan
Bukit Bintang,https://www.google.com/maps/contrib/105934769919235107867/reviews?hl=id,Ginanjar Rizki Danang Prasetyo,5,Diedit 5 bulan lalu,"Untuk tempat enak banget bisa liat pemandangan malam kota jogja, ada berbagai macam makanan & kalau gak mau terlalu berat ada jagung bakar, kalau weekend macet pasti,",enak liat pemandangan kota jogja makanan kalau berat jagung bakar kalau weekend macet pasti
Bukit Bintang,https://www.google.com/maps/contrib/107595341365595233919/reviews?hl=id,Toko dan Penginapan JALA SUTRA,5,5 bulan lalu,"Tempat yang indah dengan city viewnya, makanan relatof murah dengan banyak pilihan menu yang di tawarkan, tersedia beberapa lantai lesehan untuk menikmati hidangan dan pemandangan. Romantis bila di kunjungi bersama pasangan pada malam hari.",indah city viewnya makanan relatof murah pilihan menu tawarkan tersedia lantai lesehan menikmati hidangan pemandangan romantis kunjungi pasangan
Bukit Bintang,https://www.google.com/maps/contrib/106193765734552671643/reviews?hl=id,Herry Trisnadi,4,2 bulan lalu,"Harga makanan dan minuman masih wajar, yang ngeri bayar parkir kendaraan. Tidak ada karcis parkir, tarif parkir suka² kang parkir",harga makanan minuman wajar ngeri bayar parkir kendaraan karcis parkir tarif parkir suka² kang parkir
Bukit Bintang,https://www.google.com/maps/contrib/103592902596816981033/reviews?hl=id,Rohmatul Yunia,5,3 bulan lalu,"Bagus, murah meriah.. lihat citylight jogja dari sini bagus poll ; pokok pas gak hujan ajasih hehe",bagus murah meriah lihat citylight jogja bagus poll pokok pas hujan ajasih
Bukit Bintang,https://www.google.com/maps/contrib/106569378245255893512/reviews?hl=id,Nugroho Nurcahyono,5,3 bulan lalu,"Ruang terbuka santai buat obrol bersama siapapun 🤣 bisa keluarga teman dan semuanya sambil menikmati degan kelapa muda dihiasi sorotan lampu ""bintang"" jadikan harimu bercahaya buat sekeliling, terimakasih …",ruang terbuka santai buat obrol siapapun keluarga teman semuanya menikmati degan kelapa muda dihiasi sorotan lampu bintang jadikan harimu bercahaya buat sekeliling terimakasih
Bukit Bintang,https://www.google.com/maps/contrib/103004366847098790329/reviews?hl=id,prisza adelia,5,4 bulan lalu,"GA AFDOL KALO KE JOGJA GA KE GUNKID🫣 tapi untuk ngopi di bukit bintang kayanya yaudah gt aja karna tempatnya kurang bersih, view nya aja sih yang bener2 bikin betah dan juaaaraaaaaakk juga jagung bakarnya..",afdol jogja gunkid ngopi bukit bintang kayanya yaudah gt karna tempatnya bersih view bener bikin betah juaaaraaaaaakk jagung bakarnya
Bukit Bintang,https://www.google.com/maps/contrib/116489873955436417118/reviews?hl=id,Habib M,5,3 bulan lalu,"tempat asyik untuk melihat city light kota Jogja, untuk makanan standar, porsi banyak",asyik melihat city light kota jogja makanan standar porsi
Bukit Bintang,https://www.google.com/maps/contrib/101881988556945457365/reviews?hl=id,Lisa Aryanti,5,2 bulan lalu,"Enak di weekday sih.. karna ga rame banget, kalau mau cari suasana ya g chill banget disini cocok 🫲🫱🍃🍃 …",enak weekday karna rame kalau cari suasana g chill cocok
Bukit Bintang,https://www.google.com/maps/contrib/111087913710848650803/reviews?hl=id,Iwan Fauzi,5,setahun lalu,"Ke lokasi ini di malam akhir pekan, pengunjung cukup ramai, sayangnya suasana sedang hujan ringan, jadi untuk duduk di tempat yang tertutup supaya tidak kehujanan. Untuk mencapai lokasi duduk yang nyaman dengan view malam hari perkotaan dibawahnya perlu perjuangan ekstra, karena harus menuruni anak tangga yang lumayan banyak dan lebar tangga yang terbatas. Harap hati hati ketika menuruni tangga. Untuk bangunan di lokasinya sendiri tidak di desain dengan baik ya, jadi tidak usah berharap banyak untuk menikmati fasilitas bangunannya, jadi fokus di pemandangannya sajalah. Jadi mungkin perlu ada turun tangan dari pihak terkait untuk penataan bangunannya. Ada beberapa tempat yang sudah tertata bangunannya, tetapi biasanya dikenakan tiket untuk masuk. Untuk pilihan kuliner cukup beragam dengan harga yang cukup ekonomis juga. Untuk fasilitas parkir mobil dan motor cukuplah dihari biasa, tapi mungkin sepertinya kurang luas di hari libur atau akhir pekan. Pemandangan malam nya cukup bagus dengan lampu yang ber-kelipan dibagian bawah pemandangan. Untuk lokasi sendiri tidak jauh dari kota Yogyakarta, sekitar 40-60 menit kalau lalu lintas lancar. Silahkan dikunjungi, pilih tempat, dan nikmati pemandangan sambil ngopi ngopi dan bercengkrama dengan kolega dan keluarga Anda, tapi jangan lupa waspada dan berhati-hati di ketinggian.",lokasi akhir pekan pengunjung ramai sayangnya suasana hujan ringan duduk tertutup kehujanan mencapai lokasi duduk nyaman view perkotaan dibawahnya perjuangan ekstra menuruni anak tangga lumayan lebar tangga terbatas harap hati hati menuruni tangga bangunan lokasinya desain baik usah berharap menikmati fasilitas bangunannya fokus pemandangannya sajalah mungkin turun tangan pihak terkait penataan bangunannya tertata bangunannya biasanya dikenakan tiket masuk pilihan kuliner beragam harga ekonomis fasilitas parkir mobil motor cukuplah dihari biasa mungkin sepertinya luas libur akhir pekan pemandangan bagus lampu ber kelipan dibagian bawah pemandangan lokasi jauh kota yogyakarta kalau lintas lancar silahkan dikunjungi pilih nikmati pemandangan ngopi ngopi bercengkrama kolega keluarga jangan lupa waspada berhati hati ketinggian
Bukit Bintang,https://www.google.com/maps/contrib/117121965322530570601/reviews?hl=id,aulia irfaa,5,4 minggu lalu,"Mau pas malem, senja atau siang kya gini, bukit bintang viewnya selalu cantik",pas malem senja kya bukit bintang viewnya cantik
Bukit Bintang,https://www.google.com/maps/contrib/102886122585424863069/reviews?hl=id,Nadaa Ramadhani,5,Diedit 6 bulan lalu,"Sebelum pulang ke Kalimantan, menikmati pemandangan di bukit bintang. Bagi saya, terasa berat untuk meninggalkan Jogja, banyak kenangan dikota ini.",pulang kalimantan menikmati pemandangan bukit bintang bagi terasa berat meninggalkan jogja kenangan dikota
Bukit Bintang,https://www.google.com/maps/contrib/107879375589880234229/reviews?hl=id,Harianto _,5,4 bulan lalu,Lewat sini silaturahmi ke teman sambil Solo touring dari Bogor ke Jawa Tengah. Kebetulan rumahnya tidak jauh dari sini. Sayangnya sy tidak sekalian wisata. Sy ambil foto dan video sebagai kenangan. Sy juga aktif di YouTube Story Hari atau @storihari jangan lupa subscribe ya yg lihat ini. Terimakasih 🙏 …,lewat silaturahmi teman solo touring bogor jawa kebetulan rumahnya jauh sayangnya sekalian wisata ambil foto video kenangan aktif youtube story storihari jangan lupa subscribe lihat terimakasih
Bukit Bintang,https://www.google.com/maps/contrib/118049142414073967733/reviews?hl=id,Menik Lestari,4,seminggu lalu,Tempat & makannya sederhana.. View-nya luarrr biassaaaa.. 😍,makannya sederhana view luarrr biassaaaa
Bukit Bintang,https://www.google.com/maps/contrib/110139016756588353250/reviews?hl=id,A'anZunus,5,8 bulan lalu,"Kalau malam hari indah banget pemandangan nya, cuma saya pas kesana kebetulan mendung dan hujan, dari Bukit Bintang awan nya kelihatan berjalan ke arah Bukit Bintang, next bakal kesitu lagi, start jam 5 sore, jam 6 solat dan sampe jam 7 (11 Mei 2025) Jogja Selalu Istimewa",kalau indah pemandangan cuma pas kebetulan mendung hujan bukit bintang awan kelihatan berjalan arah bukit bintang next bakal start solat sampe mei jogja istimewa
Bukit Bintang,https://www.google.com/maps/contrib/118062626813383436551/reviews?hl=id,Yogi Suprayogi Indra Lesmana,5,4 minggu lalu,"Tempat makan dengan konsep yang cukup unik, berada di atas ketinggian, dan disuguhkan langsung dengan pemandangan yang sangat sangat menarik,.",makan konsep unik berada atas ketinggian disuguhkan langsung pemandangan menarik
Bukit Bintang,https://www.google.com/maps/contrib/108704148761634175818/reviews?hl=id,Fauzan Hakim,5,Diedit 3 bulan lalu,"Tempat yg cocok untuk lihat sunset, view nya mantap. Ada tukang minuman dan jagung bakar, harga nya ga mahal. Parkiran motor ada di sebrang jalan, yg jagain parkir nya baik mau nyebrang di bantuin",cocok lihat sunset view mantap tukang minuman jagung bakar harga mahal parkiran motor sebrang jalan jagain parkir baik nyebrang bantuin
Bukit Bintang,https://www.google.com/maps/contrib/107339083127310954502/reviews?hl=id,Muhammad Abrori,5,2 bulan lalu,"berhubung datang pagi mau ke pantai, view dri bukit jga bagus, adem kalau mlm belum nyoba next ke yogja mau nyoba",berhubung datang pantai view dri bukit jga bagus adem kalau mlm nyoba next yogja nyoba
Bukit Bintang,https://www.google.com/maps/contrib/103809215361333158794/reviews?hl=id,Laskar Pemimpin,5,4 minggu lalu,"Tempat nongkrong kalau main ke jogja, paling nyaman datang waktu malam hari",nongkrong kalau main jogja nyaman datang
Bukit Bintang,https://www.google.com/maps/contrib/100219040138637056431/reviews?hl=id,Abni Tsalis,5,seminggu lalu,"Bagus pemandangan nya ,cuaca mendukung walaupun malam hari dan tidak hujan.",bagus pemandangan cuaca mendukung hujan
Bukit Bintang,https://www.google.com/maps/contrib/103480673176779078064/reviews?hl=id,vika nurafia birru,5,sebulan lalu,cantik bgt yaAllah pemandangannya padahal malem2.. best pokonya ganyesel liburab ke gunkid,cantik yaallah pemandangannya padahal malem best pokonya ganyesel liburab gunkid
Bukit Bintang,https://www.google.com/maps/contrib/114712818465093065200/reviews?hl=id,Estervera Natalia,5,3 bulan lalu,View city light bagus Candu banget suasananya Ga pernah bosen kalau ke Jogja selalu mampir kesini 🥰🥰😍🤩,view city light bagus candu suasananya bosen kalau jogja mampir
Bukit Bintang,https://www.google.com/maps/contrib/115216625698221179365/reviews?hl=id,Radita Dida,5,Diedit 6 bulan lalu,Tempat melepas lelah dan lapar dimalam hari bonus pemandangan kota yang sangat gemerlap... Lampu lampu kota terlihat indah dari atas sini... Tersedia banyak pilihan tempat untuk beristirahat... Dan menu makanannya juga variatif... Jika lewat sini bisa dicoba sendiri... Recomend 🥰👍,melepas lelah lapar dimalam bonus pemandangan kota gemerlap lampu lampu kota terlihat indah atas tersedia pilihan beristirahat menu makanannya variatif lewat dicoba recomend
Bukit Bintang,https://www.google.com/maps/contrib/105633030995032847072/reviews?hl=id,Henrico Roberta Veonardo,5,setahun lalu,"Aku bareng istri pernah ke Bukit Bintang 2x di bulan Agustus 2024 lalu. Waktu pertama kali ke sana, jujur di luar ekspektasi karena emang aku kira seperti ada taman yang langsung menghadap city light ternyata spot bagusnya justru di trotoar. Terlebih jalan menuju sini lumayan gelap waktu malam hari padahal sangat ramai. Aku bareng istri nongkrong di Bukit Bintang sambil beli jagung bakar dengan harga 10rb, pop mie 10rb, dan minum air mineral 5rb. Jagung bakar yang enak pokok penjualnya itu bapak bapak dan ibu ibu suami istri. Di sini kita bisa menikmati city light namun sedikit kurang nyaman karena trotoar yang dijadikan tempat nongkrong sangat sempit. Terlebih lokasinya ada di seberang jalan dari tempat parkir motor. Sulit untuk menyeberang karena emang sangat ramai ditambah jalan kurang terang. Tp ada tukang parkir yang akan membantu menyeberangkan. Biaya parkir motor di sini 5rb saja. Selain itu karena lokasinya persis di tepi jalan jadi suara kendaraan yang berisik sedikit mengganggu saat aku dan istri ngobrol. Kalau mau lebih private sih aku saranin untuk ke cafe yang ada disekitaran Bukit Bintang dan pemandangannya pun ga kalah apik kok.",bareng istri bukit bintang x agustus pertama jujur luar ekspektasi kira taman langsung menghadap city light ternyata spot bagusnya trotoar terlebih jalan menuju lumayan gelap padahal ramai bareng istri nongkrong bukit bintang beli jagung bakar harga rb pop mie rb minum air mineral rb jagung bakar enak pokok penjualnya bapak bapak ibu ibu suami istri menikmati city light nyaman trotoar dijadikan nongkrong sempit terlebih lokasinya seberang jalan parkir motor sulit menyeberang ramai ditambah jalan terang tukang parkir membantu menyeberangkan biaya parkir motor rb selain lokasinya persis tepi jalan suara kendaraan berisik mengganggu saat istri ngobrol kalau private saranin cafe disekitaran bukit bintang pemandangannya kalah apik
Bukit Bintang,https://www.google.com/maps/contrib/107848735953147791311/reviews?hl=id,Nika Woelan,3,Diedit 10 bulan lalu,Parkir mobil 10.000. Indomie gorengnya udah kaku dan gak panas. Mie rebus gak panas. Jagung bakar gak terasa apa². Pure buat nonton Jogja dari lantai 2 aja. Ibu² penjualnya (2 orang) jutek². Meja kotor gak segera dibersihkan. Ke sini cuma antar anak² yang pada bosan di rumah pada masa liburan.,parkir mobil indomie gorengnya kaku panas mie rebus panas jagung bakar terasa apa² pure buat nonton jogja lantai ibu² penjualnya jutek² meja kotor segera dibersihkan cuma antar anak² bosan rumah masa liburan
