destination,user_url,username,stars,time,text
Pantai Nglambor,https://www.google.com/maps/contrib/112605090868387784785/reviews?hl=id,Bramanditya issudibya,5,4 tahun lalu,Wisata air yang berada di kabupaten Gunung Kidul yang ada wisata snorkelingnya. Akses jalan menuju pantai tidak lebar. Untuk kendaraan roda 2 bisa parkir didekat pantai sedangkan untuk kendaraan roda 4 parkir diatas dan menuju pantainya bisa jalan kaki atau ojek warga. Untuk snorkeling dikelola oleh warga dan menyesuaikan kondisi air pantai untuk bisa snorkeling. Disana juga ada warung makannya seafood dengan harga terjangkau. Untuk sinyal internet tidak tersedia. Semoga kedepan akses internet tersedia.
Pantai Nglambor,https://www.google.com/maps/contrib/108361855051309707046/reviews?hl=id,Sir Munzilano,3,6 tahun lalu,"Perjalanan menuju pantai ini lumayan jauh tetapi akses jalannya sudah cukup baik.
Bila disebut pantai mungkin tidak juga karena tidak ada hamparan pasir yang bisa kita jalani dan nikmati. Disini hanya ada tebing-tebing batu karang yang besar yang dihubungkan oleh jembatan kayu buatan masyarakat setempat. Dan kita hanya bisa melihat ombak yang besar dan hempasannya ke batu karang.
Tetapi lumayan menyenangkan..."
Pantai Nglambor,https://www.google.com/maps/contrib/108361855051309707046/reviews?hl=id,Sir Munzilano,3,6 tahun lalu,"Perjalanan menuju pantai ini lumayan jauh tetapi akses jalannya sudah cukup baik.
Bila disebut pantai mungkin tidak juga karena tidak ada hamparan pasir yang bisa kita jalani dan nikmati. Disini hanya ada tebing-tebing batu karang yang besar yang dihubungkan oleh jembatan kayu buatan masyarakat setempat. Dan kita hanya bisa melihat ombak yang besar dan hempasannya ke batu karang.
Tetapi lumayan menyenangkan..."
Pantai Nglambor,https://www.google.com/maps/contrib/103892905314372334640/reviews?hl=id,Rakyat Biasa,5,6 tahun lalu,"Jarak antara pantai dan tempat parkir cukup curam dan sedikit agak jauh, pantai ini memiliki area berpasir putih yang sedikit, cocok untuk snorkling tidak banyak warung, dan ada jembatan gantung yang di kenai tarif 30.000. Untuk melewati nya. Snorkling mulai dari 150.000 ribu"
Pantai Nglambor,https://www.google.com/maps/contrib/103892905314372334640/reviews?hl=id,Rakyat Biasa,5,6 tahun lalu,"Jarak antara pantai dan tempat parkir cukup curam dan sedikit agak jauh, pantai ini memiliki area berpasir putih yang sedikit, cocok untuk snorkling tidak banyak warung, dan ada jembatan gantung yang di kenai tarif 30.000. Untuk melewati nya. Snorkling mulai dari 150.000 ribu"
Pantai Nglambor,https://www.google.com/maps/contrib/101332963864104377300/reviews?hl=id,Jovian Obie,5,2 tahun lalu,"Beneran pemandangan pantai bagus banget, bisa dilihat dari ketinggian ataupun daerah rendah. Harga tiketnya pun murah. Buat yang mau snorkeling juga bisa banget. Pokoknya bakalan enjoy banget guyss kalo kalian ke sana"
Pantai Nglambor,https://www.google.com/maps/contrib/101332963864104377300/reviews?hl=id,Jovian Obie,5,2 tahun lalu,"Beneran pemandangan pantai bagus banget, bisa dilihat dari ketinggian ataupun daerah rendah. Harga tiketnya pun murah. Buat yang mau snorkeling juga bisa banget. Pokoknya bakalan enjoy banget guyss kalo kalian ke sana"
Pantai Nglambor,https://www.google.com/maps/contrib/109802078717181728147/reviews?hl=id,Moh Syaifudin,5,6 tahun lalu,"Mau snorkeling di Yogya? Pantai Nglambor tempatnya. Biasanya sih ngga kepikiran untuk bisa snorkeling di pesisir pantai selatan di Yogyakarta, karena ombaknya memang besar dengan arus yang kuat.

Ternyata ada lho spot pantai buat snorkeling di Yogya; Pantai Nglambor.

Pantai yang unik ini bentuknya seperti laguna kecil, sehingga arus airnya relatif lebih tenang di banding garis pantai lain yang terbuka lepas. Meskipun demikian, kita tetap harus hati-hati karena sifat pantai selatan yang berarus kuat.

Air di pantai ini juga jernih banget, sehingga saat snorkeling ntar kita bisa lihat dengan jelas berbagai ikan dan biota laut yang ada di sekitaran terumbu karang. Keren deh pokoknya…

Di pantai ini terdapat dua batu karang besar, watu kalong dan watu kuntul, yang berada tetap di mulut pantai. Karena posisi dua batu karang inilah ombak di pantai Nglambor tidak begitu besar."
Pantai Nglambor,https://www.google.com/maps/contrib/109802078717181728147/reviews?hl=id,Moh Syaifudin,5,6 tahun lalu,"Mau snorkeling di Yogya? Pantai Nglambor tempatnya. Biasanya sih ngga kepikiran untuk bisa snorkeling di pesisir pantai selatan di Yogyakarta, karena ombaknya memang besar dengan arus yang kuat.

Ternyata ada lho spot pantai buat snorkeling di Yogya; Pantai Nglambor.

Pantai yang unik ini bentuknya seperti laguna kecil, sehingga arus airnya relatif lebih tenang di banding garis pantai lain yang terbuka lepas. Meskipun demikian, kita tetap harus hati-hati karena sifat pantai selatan yang berarus kuat.

Air di pantai ini juga jernih banget, sehingga saat snorkeling ntar kita bisa lihat dengan jelas berbagai ikan dan biota laut yang ada di sekitaran terumbu karang. Keren deh pokoknya…

Di pantai ini terdapat dua batu karang besar, watu kalong dan watu kuntul, yang berada tetap di mulut pantai. Karena posisi dua batu karang inilah ombak di pantai Nglambor tidak begitu besar."
Pantai Nglambor,https://www.google.com/maps/contrib/102213345181305729639/reviews?hl=id,nessy primasari,5,6 tahun lalu,"Pantainya bagus banget di luar ekspektasi.
Pasir putih & air bening.
Jalan kaki 2meter dari bibir pantai udh banyak ikan2 kecil bertebaran. Jadi gak usah jauh2 ke tengah pantai.
Jangan datang lebih dr jam 4, krn tempat sewa alat snorkeling udh tutup & ombak udah mulai besar.
Ada krakal yg bisa di lewati pakai jembatan tali dan spot2 foto yg bagus.
Mau snorkeling waktu itu pakai BNS sewa alat snorkeling di pantai nglambor (search aja di google) harganya murah cmn @Rp.50.000 sudah termasuk sewa alat+pelampung+sepatu, foto sepuasnya semua file di kasih, tempat penitipan barang dan teh hangat.
Saat mau snorkeling & ambil spot foto ada satu mas2 yg nemenin dan mengarahkan.
Kekurangan itu klo mau mandi & ganti baju diluar paket jadi ada biaya bayar toilet.
Perjalanan hampir 2 jam (menurut sya & suami sih jauh banget krn baru pertama kali) medannya tergantung ada yg jalan agak lambat tapi jalanan mulus. Ada juga yg jalanannya agak bergeronjal tapi lebih cepet nyampek.
klo bisa jangan pulang stlh maghrib, krn jalanan menuju arah keluar pantai menuju gapura utama tdk ada lampu penerangan jalan.
Biaya perjalanan ke pantai ngelambor tahun 2019 dgn menggunakan motor.
Masuk gapura pantai 2 org+motor bayar Rp.10.000
Parkir motor bayar Rp.3.000
Snorkeling bayar @Rp.50.000 (2org jadi 100.000)
mandi & ganti baju Rp.5.000 *klo gak salah
bensin sesuai pakai motor apa.😋
Selamat berlibur...."
Pantai Nglambor,https://www.google.com/maps/contrib/102213345181305729639/reviews?hl=id,nessy primasari,5,6 tahun lalu,"Pantainya bagus banget di luar ekspektasi.
Pasir putih & air bening.
Jalan kaki 2meter dari bibir pantai udh banyak ikan2 kecil bertebaran. Jadi gak usah jauh2 ke tengah pantai.
Jangan datang lebih dr jam 4, krn tempat sewa alat snorkeling udh tutup & ombak udah mulai besar.
Ada krakal yg bisa di lewati pakai jembatan tali dan spot2 foto yg bagus.
Mau snorkeling waktu itu pakai BNS sewa alat snorkeling di pantai nglambor (search aja di google) harganya murah cmn @Rp.50.000 sudah termasuk sewa alat+pelampung+sepatu, foto sepuasnya semua file di kasih, tempat penitipan barang dan teh hangat.
Saat mau snorkeling & ambil spot foto ada satu mas2 yg nemenin dan mengarahkan.
Kekurangan itu klo mau mandi & ganti baju diluar paket jadi ada biaya bayar toilet.
Perjalanan hampir 2 jam (menurut sya & suami sih jauh banget krn baru pertama kali) medannya tergantung ada yg jalan agak lambat tapi jalanan mulus. Ada juga yg jalanannya agak bergeronjal tapi lebih cepet nyampek.
klo bisa jangan pulang stlh maghrib, krn jalanan menuju arah keluar pantai menuju gapura utama tdk ada lampu penerangan jalan.
Biaya perjalanan ke pantai ngelambor tahun 2019 dgn menggunakan motor.
Masuk gapura pantai 2 org+motor bayar Rp.10.000
Parkir motor bayar Rp.3.000
Snorkeling bayar @Rp.50.000 (2org jadi 100.000)
mandi & ganti baju Rp.5.000 *klo gak salah
bensin sesuai pakai motor apa.😋
Selamat berlibur...."
Pantai Nglambor,https://www.google.com/maps/contrib/100205864094088384734/reviews?hl=id,Puja Gesang Christina,5,6 tahun lalu,"Bagus untuk orang dewasa, bisa snorkling, cuma pantai yang untuk snorkling ga friendly untuk anak-anak, dan terlalu banyak kerikil bikin kaki sakit. Akses kesana dengan mobil cuma sampai parkiran dan untuk sampai ke area pantai bisa ngojek dengan ongkos 5rb atau jalan kaki kurleb 1km dengan medan pegunungan."
Pantai Nglambor,https://www.google.com/maps/contrib/100205864094088384734/reviews?hl=id,Puja Gesang Christina,5,6 tahun lalu,"Bagus untuk orang dewasa, bisa snorkling, cuma pantai yang untuk snorkling ga friendly untuk anak-anak, dan terlalu banyak kerikil bikin kaki sakit. Akses kesana dengan mobil cuma sampai parkiran dan untuk sampai ke area pantai bisa ngojek dengan ongkos 5rb atau jalan kaki kurleb 1km dengan medan pegunungan."
Pantai Nglambor,https://www.google.com/maps/contrib/116823566207916224774/reviews?hl=id,Anne Florita,5,4 tahun lalu,"Lg liburan ke jogja, trs di ajakin ke pantai ini, kesan pertama cakeeeep bgt viewnya masya Allah berasa di bali.. 😁

jd posisi kt itu diatas tebing trs nnti klo mau menyusuri tebing hrus melewati jalan bambu dan kayu tp harus hati2 krna ada bberapa kayu yg keropos. Nnti selama dijalan ada spot2 foto yg keren dan ada pos untuk kt istirahat jg. Kemaren kt jalan cm smpe pos ga lanjut jalan ke pulau satunya,karna kt nyampe kesana mnjelang siang jm 10, jd ckup panas, puas fto2 kita balik lg.. oia sebelum masuk gerbang nnti ada pantai pasir putih turun kebawah, tp pantainya ga terlalu besar jd kurang rekomen untuk mandi2an..

akses kesini lumayan jauh ya.. lewat bukit naik trun tp jalannya bagus sudah beraspal, kanan kiri hijau, dan disini ga ada sinyal sama sekali.

Gimana untuk parkir kendaraan? Parkir mobil lumayan luas, jarak parkir mobil ke pintu masuk lumayan jauh kurang lebih 1km, tp ada ojeg kok bayar 5rb..untuk motor bisa langsung smpe ke pintu masuk ya..

Jgn lupa mampir, asliii ga bakal nyesel ❤❤ bgt pokoknya.."
Pantai Nglambor,https://www.google.com/maps/contrib/116823566207916224774/reviews?hl=id,Anne Florita,5,4 tahun lalu,"Lg liburan ke jogja, trs di ajakin ke pantai ini, kesan pertama cakeeeep bgt viewnya masya Allah berasa di bali.. 😁

jd posisi kt itu diatas tebing trs nnti klo mau menyusuri tebing hrus melewati jalan bambu dan kayu tp harus hati2 krna ada bberapa kayu yg keropos. Nnti selama dijalan ada spot2 foto yg keren dan ada pos untuk kt istirahat jg. Kemaren kt jalan cm smpe pos ga lanjut jalan ke pulau satunya,karna kt nyampe kesana mnjelang siang jm 10, jd ckup panas, puas fto2 kita balik lg.. oia sebelum masuk gerbang nnti ada pantai pasir putih turun kebawah, tp pantainya ga terlalu besar jd kurang rekomen untuk mandi2an..

akses kesini lumayan jauh ya.. lewat bukit naik trun tp jalannya bagus sudah beraspal, kanan kiri hijau, dan disini ga ada sinyal sama sekali.

Gimana untuk parkir kendaraan? Parkir mobil lumayan luas, jarak parkir mobil ke pintu masuk lumayan jauh kurang lebih 1km, tp ada ojeg kok bayar 5rb..untuk motor bisa langsung smpe ke pintu masuk ya..

Jgn lupa mampir, asliii ga bakal nyesel ❤❤ bgt pokoknya.."
Pantai Nglambor,https://www.google.com/maps/contrib/115696480436793753905/reviews?hl=id,Dwiki Aprilianto,5,setahun lalu,"Nyantai, Suasnyanya adem ayem, angin sepoy2, lumayan luas, ramah, tapi kalo bawa mobil jalan kakinya lumayan, Enak sore&pagi kalo kesini, kalo siang panas"
Pantai Nglambor,https://www.google.com/maps/contrib/115696480436793753905/reviews?hl=id,Dwiki Aprilianto,5,setahun lalu,"Nyantai, Suasnyanya adem ayem, angin sepoy2, lumayan luas, ramah, tapi kalo bawa mobil jalan kakinya lumayan, Enak sore&pagi kalo kesini, kalo siang panas"
Pantai Nglambor,https://www.google.com/maps/contrib/106820095783658245098/reviews?hl=id,Edy Susanto,5,6 tahun lalu,"Amazing place to enjoying beach...
Keren...
Cool...
Sugoi..!
Walaupun perjalanan terbilang cukup lama ke pantai ini...pi semua terbayarkan...
Dari parkir mobil klo gak mau jalan bayar ojek 5k...
Pas turunan lngsng dsambut pemandangan pantai...yg bikin merem melek...
Bnyk tersedia jasa layanan snorkeling...and you must try to snorkeling! Idr 45-50k udah include foto underwater..
Klo kurang puas bisa maen ke garden beach yg keren bngt...memacu adrenalin saat jalan di jembatan kayu....
Bnyk spot foto jg dsini...but must be careful!
Walapun gak ada sinyal sama skli...ttp gw kasih bintang 5..
Ohh ya garden beach bisa nyambung ke pantai siung...
Ada goa jg dsini."
Pantai Nglambor,https://www.google.com/maps/contrib/106820095783658245098/reviews?hl=id,Edy Susanto,5,6 tahun lalu,"Amazing place to enjoying beach...
Keren...
Cool...
Sugoi..!
Walaupun perjalanan terbilang cukup lama ke pantai ini...pi semua terbayarkan...
Dari parkir mobil klo gak mau jalan bayar ojek 5k...
Pas turunan lngsng dsambut pemandangan pantai...yg bikin merem melek...
Bnyk tersedia jasa layanan snorkeling...and you must try to snorkeling! Idr 45-50k udah include foto underwater..
Klo kurang puas bisa maen ke garden beach yg keren bngt...memacu adrenalin saat jalan di jembatan kayu....
Bnyk spot foto jg dsini...but must be careful!
Walapun gak ada sinyal sama skli...ttp gw kasih bintang 5..
Ohh ya garden beach bisa nyambung ke pantai siung...
Ada goa jg dsini."
Pantai Nglambor,https://www.google.com/maps/contrib/112329988134187866397/reviews?hl=id,Isoka Amanah Kurnia,5,7 tahun lalu,"Ada paket snorkeling, gondola, jembatan gantung, spot foto, dll. Harga bervariasi. Dari parkiran mobil/bis agak jauh jalannya, tp bisa naik ojek 5rb aja. Naik motor bisa sampai ke dalam. WC dan mushalla cukup byk."
Pantai Nglambor,https://www.google.com/maps/contrib/112329988134187866397/reviews?hl=id,Isoka Amanah Kurnia,5,7 tahun lalu,"Ada paket snorkeling, gondola, jembatan gantung, spot foto, dll. Harga bervariasi. Dari parkiran mobil/bis agak jauh jalannya, tp bisa naik ojek 5rb aja. Naik motor bisa sampai ke dalam. WC dan mushalla cukup byk."
Pantai Pok Tunggal,https://www.google.com/maps/contrib/116419790746779486861/reviews?hl=id,maria,5,sebulan lalu,"Ke sini pas ombaknya besarr, seger banget sihh, tp jg panass wkwk, tapi bagus sih pantainyaa, sepii. Parkir bisa di bawah kayaknya, soalnya ada parkiran jugaa, kamar mandi juga banyakk. Sewa tikar 25k sepuasnyaa, worth it lahh"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/116419790746779486861/reviews?hl=id,maria,5,sebulan lalu,"Ke sini pas ombaknya besarr, seger banget sihh, tp jg panass wkwk, tapi bagus sih pantainyaa, sepii. Parkir bisa di bawah kayaknya, soalnya ada parkiran jugaa, kamar mandi juga banyakk. Sewa tikar 25k sepuasnyaa, worth it lahh"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/106757818487093863926/reviews?hl=id,Siti Muslichah,5,sebulan lalu,"Retribusi masuknya lumayan murah, kami semobil isi 3 dewasa 4 bocah cm 25rb. Jalan masuknya yg belum bagus sih emang, tapi terbayar dengan pemandangan indah dipantai.  Fyi kami datang hari sabtu pagi jam 7.30 sampai sana masih sepi. …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/106757818487093863926/reviews?hl=id,Siti Muslichah,5,sebulan lalu,"Retribusi masuknya lumayan murah, kami semobil isi 3 dewasa 4 bocah cm 25rb. Jalan masuknya yg belum bagus sih emang, tapi terbayar dengan pemandangan indah dipantai.  Fyi kami datang hari sabtu pagi jam 7.30 sampai sana masih sepi. …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/104880668693459041497/reviews?hl=id,Bhe bhe es,5,Diedit 2 bulan lalu,"Selalu terpuaskan jika main ke pantai, termasuk pantai ini. Masih satu lokasi TPR dengan pantai seruni dan pantai watunene. Jarak pantai sekitar 1,5 km dari pintu TPR, tarif parkir mobilnya 10 ribu. …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/104880668693459041497/reviews?hl=id,Bhe bhe es,5,Diedit 2 bulan lalu,"Selalu terpuaskan jika main ke pantai, termasuk pantai ini. Masih satu lokasi TPR dengan pantai seruni dan pantai watunene. Jarak pantai sekitar 1,5 km dari pintu TPR, tarif parkir mobilnya 10 ribu. …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/117890752530103358377/reviews?hl=id,Danuyasha K,5,5 bulan lalu,"Tempatnya asik,,,,
Pertama masuk, langsung ditawari parkir, tapi saran saya, langsung masuk saja, karena mobil bisa parkir di dalam. …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/117890752530103358377/reviews?hl=id,Danuyasha K,5,5 bulan lalu,"Tempatnya asik,,,,
Pertama masuk, langsung ditawari parkir, tapi saran saya, langsung masuk saja, karena mobil bisa parkir di dalam. …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/108596318748978622919/reviews?hl=id,PAK YONO,5,3 bulan lalu,"Pantainya bagus dengan hiasan batu karang, pasir putih serta bukit indah di sekeliling pantai. Ombak juga landai, aman untuk mandi.
Htm murah, parkir juga nyaman.
Nexs time harus kesini lagi.."
Pantai Pok Tunggal,https://www.google.com/maps/contrib/108596318748978622919/reviews?hl=id,PAK YONO,5,3 bulan lalu,"Pantainya bagus dengan hiasan batu karang, pasir putih serta bukit indah di sekeliling pantai. Ombak juga landai, aman untuk mandi.
Htm murah, parkir juga nyaman.
Nexs time harus kesini lagi.."
Pantai Pok Tunggal,https://www.google.com/maps/contrib/110641659786129844498/reviews?hl=id,Purno Triyono,5,sebulan lalu,"Pantai yang istimewa karena ombaknya tidak terlalu besar, pengunjung tidak banyak karena bis tidak bisa masuk, jajanan serba murah pertahankan ya"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/110641659786129844498/reviews?hl=id,Purno Triyono,5,sebulan lalu,"Pantai yang istimewa karena ombaknya tidak terlalu besar, pengunjung tidak banyak karena bis tidak bisa masuk, jajanan serba murah pertahankan ya"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/109943231303533047810/reviews?hl=id,Faqihurrahman Andi,5,4 minggu lalu,"pantainya enak, sepi, pasirnya bagus"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/109943231303533047810/reviews?hl=id,Faqihurrahman Andi,5,4 minggu lalu,"pantainya enak, sepi, pasirnya bagus"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/117201949529378189780/reviews?hl=id,Siti Aminah,4,8 bulan lalu,"Ini pantai indah bgt maa sya Allah💕 Pasirnya juga bersih.
Utk HTM nya jg worth it bgt. Tersedia mushola+toilet 100m dari pantai, jadi ga usah lari2 jauh😂 …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/117201949529378189780/reviews?hl=id,Siti Aminah,4,8 bulan lalu,"Ini pantai indah bgt maa sya Allah💕 Pasirnya juga bersih.
Utk HTM nya jg worth it bgt. Tersedia mushola+toilet 100m dari pantai, jadi ga usah lari2 jauh😂 …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/108050525637064120877/reviews?hl=id,adul_ daldiri,5,sebulan lalu,"pantai di gunungkidul emang bagus.dan poktunggal salahsatunya.ga terlalu padat jadi malah lebih nyaman untuk saya.warung tempat teduh komplit.tp ya seperti pantai gunkid yg lain,tempat teduh ada tikar dan bayar.haha dah lumrah,terjangkau …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/108050525637064120877/reviews?hl=id,adul_ daldiri,5,sebulan lalu,"pantai di gunungkidul emang bagus.dan poktunggal salahsatunya.ga terlalu padat jadi malah lebih nyaman untuk saya.warung tempat teduh komplit.tp ya seperti pantai gunkid yg lain,tempat teduh ada tikar dan bayar.haha dah lumrah,terjangkau …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/118193668859655101646/reviews?hl=id,Chesee Ee,5,setahun lalu,"Pantai yang masih tergolong sepi disekitaran GunungKidul , masih sepi , Asri , banyak warung didekat pantai tapi sayang gazebonya sedikit akses jalannya mudah  siapkan kendaraan yg prima tiket masuk 8rb"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/118193668859655101646/reviews?hl=id,Chesee Ee,5,setahun lalu,"Pantai yang masih tergolong sepi disekitaran GunungKidul , masih sepi , Asri , banyak warung didekat pantai tapi sayang gazebonya sedikit akses jalannya mudah  siapkan kendaraan yg prima tiket masuk 8rb"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/118246101204990203098/reviews?hl=id,M. Ulum,5,9 bulan lalu,"Pantai yang cantik, nggak terlalu ramai. Cocok untuk yang cari ketenangan. Ada warung dan tempat makan serta tempat parkir. Jalan menuju pantai sedikit kurang bagus."
Pantai Pok Tunggal,https://www.google.com/maps/contrib/118246101204990203098/reviews?hl=id,M. Ulum,5,9 bulan lalu,"Pantai yang cantik, nggak terlalu ramai. Cocok untuk yang cari ketenangan. Ada warung dan tempat makan serta tempat parkir. Jalan menuju pantai sedikit kurang bagus."
Pantai Pok Tunggal,https://www.google.com/maps/contrib/113965906186137605764/reviews?hl=id,GALAXY channel,5,3 bulan lalu,"Untuk yang berkunjung ke pantai pok tunggal hari ini,  24 okt 2025.
Bagi yang menemukan jarik / selendang putih, tolong kabarin ya,... kemungkinan jatuh di jalan rusaknya... butuh banget sama selendang itu... …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/113965906186137605764/reviews?hl=id,GALAXY channel,5,3 bulan lalu,"Untuk yang berkunjung ke pantai pok tunggal hari ini,  24 okt 2025.
Bagi yang menemukan jarik / selendang putih, tolong kabarin ya,... kemungkinan jatuh di jalan rusaknya... butuh banget sama selendang itu... …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/118016814881283570161/reviews?hl=id,Yuliono,5,2 tahun lalu,Pantai dengan hamparan pasir putih dan juga karang laut yang menambah indahnya pemandangan alam dan lautan nan biru. Lokasi pantai ini juga sering digunakan para kaum ABG untuk melihat sunset disore hari. Harga tiket masuk sukarela hanya saja kita harus bayar parkir lagi Rp.10.000 permobil. Pokoknya cocok bagi para traveling....
Pantai Pok Tunggal,https://www.google.com/maps/contrib/118016814881283570161/reviews?hl=id,Yuliono,5,2 tahun lalu,Pantai dengan hamparan pasir putih dan juga karang laut yang menambah indahnya pemandangan alam dan lautan nan biru. Lokasi pantai ini juga sering digunakan para kaum ABG untuk melihat sunset disore hari. Harga tiket masuk sukarela hanya saja kita harus bayar parkir lagi Rp.10.000 permobil. Pokoknya cocok bagi para traveling....
Pantai Pok Tunggal,https://www.google.com/maps/contrib/101441723644202477746/reviews?hl=id,nicky minaj,5,11 bulan lalu,"pantainya sepi banget, padahal weekend, apa karena jalannya jelek ya? padahal fasilitasnya uda banyak warung dan ada penginapan juga kayaknya. Pantainya lumayan. …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/101441723644202477746/reviews?hl=id,nicky minaj,5,11 bulan lalu,"pantainya sepi banget, padahal weekend, apa karena jalannya jelek ya? padahal fasilitasnya uda banyak warung dan ada penginapan juga kayaknya. Pantainya lumayan. …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/114342475359715717490/reviews?hl=id,Michael Rahmadita,5,2 tahun lalu,"Pantai Favorit saya kalo main ke Jogja, ini sudah yang ke empat kalinya saya kesini, sesuka itu saya dengan pok tunggal. …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/114342475359715717490/reviews?hl=id,Michael Rahmadita,5,2 tahun lalu,"Pantai Favorit saya kalo main ke Jogja, ini sudah yang ke empat kalinya saya kesini, sesuka itu saya dengan pok tunggal. …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/108669680950261274433/reviews?hl=id,Ika Aja,5,8 bulan lalu,"Hamparan pantai pasir putih yang bersih , akses jalan bagus bisa untuk mobil juga , ada kamarmandi parkiran luas dan aman , pantainya tidak terlalu luas tapi sangat indah . Sudah ada mushola warung warung juga ada  tiket masuk tidak mahal ramah dikantong"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/108669680950261274433/reviews?hl=id,Ika Aja,5,8 bulan lalu,"Hamparan pantai pasir putih yang bersih , akses jalan bagus bisa untuk mobil juga , ada kamarmandi parkiran luas dan aman , pantainya tidak terlalu luas tapi sangat indah . Sudah ada mushola warung warung juga ada  tiket masuk tidak mahal ramah dikantong"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/102884465972462465128/reviews?hl=id,Rachmat Amiaji,4,2 tahun lalu,"Pantainya bagus, datang lebih pagi sampai pantai jam 07.00 suasananya lebih enak, belum terlalu ramai & hawanya tidak panas. Akses jalan menuju pantai bisa segera diperbaiki masih rusak seperti yang duluuuuuuu🤭....biar wisatawan enjoy saat menuju parkiran pinggir pantai. …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/102884465972462465128/reviews?hl=id,Rachmat Amiaji,4,2 tahun lalu,"Pantainya bagus, datang lebih pagi sampai pantai jam 07.00 suasananya lebih enak, belum terlalu ramai & hawanya tidak panas. Akses jalan menuju pantai bisa segera diperbaiki masih rusak seperti yang duluuuuuuu🤭....biar wisatawan enjoy saat menuju parkiran pinggir pantai. …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/100865632279561515748/reviews?hl=id,Sumali R,5,9 bulan lalu,"Pantai nyaman bersih juga,  ada tukang  foto kalau memang gak menginginkan ya tolak saja, tapi tarip per poto juga terjangkau. Warung juga ramah rsmah, parkir nyaman ramah"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/100865632279561515748/reviews?hl=id,Sumali R,5,9 bulan lalu,"Pantai nyaman bersih juga,  ada tukang  foto kalau memang gak menginginkan ya tolak saja, tapi tarip per poto juga terjangkau. Warung juga ramah rsmah, parkir nyaman ramah"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/116585914687091744538/reviews?hl=id,Dedi riyayadi,5,3 bulan lalu,Pantainya keren asri
Pantai Pok Tunggal,https://www.google.com/maps/contrib/116585914687091744538/reviews?hl=id,Dedi riyayadi,5,3 bulan lalu,Pantainya keren asri
Pantai Pok Tunggal,https://www.google.com/maps/contrib/108337553286521593887/reviews?hl=id,Rangga Gumilang,5,setahun lalu,"Pantainya bagus, deburan ombaknya kencang, layaknya pantai selatan jawa. Akses jalan ke pantai ini sangat wahh, jalannya ga bagus buat kendaraan kota.  Parkirnya 5ribu. Selebihnya oke"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/108337553286521593887/reviews?hl=id,Rangga Gumilang,5,setahun lalu,"Pantainya bagus, deburan ombaknya kencang, layaknya pantai selatan jawa. Akses jalan ke pantai ini sangat wahh, jalannya ga bagus buat kendaraan kota.  Parkirnya 5ribu. Selebihnya oke"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/116708472565237847405/reviews?hl=id,Mustafa Ammar S,5,setahun lalu,"Pantai Pok Tunggal adalah surga tersembunyi yang wajib dikunjungi! Pantainya bersih dengan pasir putih yang halus dan pemandangan yang menakjubkan. Air lautnya jernih dan tenang, sangat cocok untuk berenang atau sekadar bermain air. …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/116708472565237847405/reviews?hl=id,Mustafa Ammar S,5,setahun lalu,"Pantai Pok Tunggal adalah surga tersembunyi yang wajib dikunjungi! Pantainya bersih dengan pasir putih yang halus dan pemandangan yang menakjubkan. Air lautnya jernih dan tenang, sangat cocok untuk berenang atau sekadar bermain air. …"
Pantai Pok Tunggal,https://www.google.com/maps/contrib/106619140163725601558/reviews?hl=id,Phalita Nurhandini,5,11 bulan lalu,"Untuk keindahan pantainya memang bintang 5. Pantainya juga luas dan bisa manjat kecil-kecilan di bagian karang di ujung pantai.
Tapi, untuk jalan menuju ke pantainya masih perlu ditingkatkan lagi. …"
